text,label,total_price
"日期: 2025-09-09
歡迎下次光臨
McDonald's 收據
總金額: $195.0
檸檬牛油蛋糕 $31.5
西多士 $36.8
THANK YOU
飯團 $126.7 數量: 3",食飯,194.99565448070433
"總金額: $273.1
燒味飯 $78.9
歡迎下次光臨
THANK YOU
關東煮 $19.2 數量: 1
咖啡 $19.3
收銀員: Admin
添好運 收據
日期: 2025-09-05
車仔麵 $109.7 數量: 2
蛋撻 $46.0 折扣: -5.0",食飯,273.0857488322749
"礦泉水 $106.5 數量: 3
維他奶 $68.2 數量: 2
總金額: $514.8
洗衣液 $140.9 折扣: -5.0
濕紙巾 $75.9
歡迎下次光臨
濕紙巾 $85.9 折扣: -5.0
萬寧 收據
拖鞋 $37.5
日期: 2025-01-19",購物,514.773743897093
"中藥 $27.3 數量: 1
診症費 $31.4 折扣: -5.0
診症費 $122.0
打印時間: YYYY-MM-DD HH:MM
總金額: $489.9
水費 $124.8 數量: 1
煤氣費 $117.0
位元堂 收據
煤氣費 $67.4 折扣: -5.0
歡迎下次光臨
",其他,489.92198559023547
"撈丁 $68.6 數量: 1
雲吞麵 $35.6
葡撻 $140.2
沙嗲牛肉麵 $29.7 數量: 2
燒賣 $16.6
謝謝光臨
譚仔三哥米線 收據
PAID
燒賣 $122.6
總金額: $413.2
",食飯,413.23594464672846
"三文治 $67.6
咖啡 $15.2
收銀員: Admin
牛腩麵 $109.6
車仔麵 $45.1 折扣: -5.0

總金額: $424.0
東海堂 收據
凍檸茶 $88.9
叉燒飯 $97.5
謝謝光臨",食飯,423.9706318669937
"日期: 2025-08-20
總金額: $191.1
Uber費 $78.1
龍運巴士 收據
PAID
的士費 $112.9 折扣: -5.0",交通,191.07181077712863
"電話費 $69.9 折扣: -5.0
涼茶 $117.0 數量: 3
總金額: $472.1
謝謝光臨
THANK YOU
電費 $51.4
電費 $73.3
中電 收據
涼茶 $141.9 數量: 3

藥費 $18.6 數量: 3",其他,472.14419871062074
"牛腩麵 $62.3
日期: 2025-08-15
總金額: $475.5
北海道3.6牛乳 $120.8 數量: 1
收銀員: Admin
咖啡 $14.1 數量: 1
PAID
燒賣 $122.9 折扣: -5.0
聖安娜 收據
車仔麵 $139.1 數量: 3
迷你朱古力杯子蛋糕 $16.3 數量: 2",食飯,475.45034422245897
"診症費 $142.1 數量: 1
總金額: $352.9
藥費 $134.5 折扣: -5.0
謝謝光臨

水費 $60.5
中藥 $15.7
仁安醫院 收據",其他,352.90550939884395
"日期: 2025-04-11
總金額: $138.2
THANK YOU
屈臣氏 收據
洗衣液 $121.9 數量: 3
廁紙 $16.3
流水號: XXXX",購物,138.21318967424142
"
小巴費 $11.9
Uber費 $36.5
打印時間: YYYY-MM-DD HH:MM
九巴 收據
的士費 $115.1 折扣: -5.0
流水號: XXXX
總金額: $163.5",交通,163.52644046137212
"充電線 $74.9
總金額: $87.1

惠康 收據
歡迎下次光臨
收銀員: Admin
流水號: XXXX
口罩 $12.2",購物,87.10629591993404
"總金額: $225.6
咖啡 $14.4 折扣: -5.0
漢堡包 $53.2
三文治 $96.9
日期: 2025-03-27
一粥麵 收據
打印時間: YYYY-MM-DD HH:MM
腸粉 $61.0 折扣: -5.0",食飯,225.559575148447
"日期: 2025-11-26
電池 $121.8
雪糕 $126.6
充電線 $96.5
電池 $124.4
一田超市 收據
總金額: $618.8
雪糕 $73.1 數量: 1
流水號: XXXX
洗頭水 $76.4",購物,618.7829340925581
"日期: 2025-12-13
總金額: $143.8
雪糕 $13.4
THANK YOU
流水號: XXXX
惠康 收據
雪糕 $54.9 折扣: -5.0
廁紙 $75.5 數量: 3",購物,143.81107423822257
"西多士 $10.2
打印時間: YYYY-MM-DD HH:MM
PAID
總金額: $147.7
滿記甜品 收據
漢堡包 $137.6 折扣: -5.0
",食飯,147.70960410107833
"總金額: $384.4
洗頭水 $88.6 數量: 2
雨傘 $52.3
紙巾 $61.2
礦泉水 $70.3
萬寧 收據
歡迎下次光臨

洗衣液 $98.0
雪糕 $14.0 數量: 2",購物,384.3809092941433
"歡迎下次光臨
點心代表 收據
沙嗲牛肉麵 $79.5 折扣: -5.0
總金額: $186.6
日期: 2025-08-05
謝謝光臨
THANK YOU
漢堡包 $107.1",食飯,186.63354027109423
"總金額: $484.6
水費 $40.5
余仁生 收據
流水號: XXXX
電話費 $85.4
THANK YOU
診症費 $140.7
中藥 $91.6

藥費 $126.3 數量: 3",其他,484.61158184031046
"Uber費 $94.9
總金額: $316.3
PAID
THANK YOU

HKTaxi 收據
的士費 $44.5
八達通增值 $89.8
打印時間: YYYY-MM-DD HH:MM
小巴費 $87.0 折扣: -5.0",交通,316.29551857623096
"奶茶 $87.4
牛腩麵 $135.1
日期: 2025-02-05
金鳳茶餐廳 收據
謝謝光臨
西多士 $93.6
THANK YOU
總金額: $316.1",食飯,316.0747137607932
"朱古力 $122.0 數量: 3
總金額: $343.9
MINISO 收據
歡迎下次光臨
充電線 $46.6 折扣: -5.0

薯片 $102.1
謝謝光臨
THANK YOU
濕紙巾 $73.2 折扣: -5.0",購物,343.93094897211563
"單程票 $105.3

流水號: XXXX
單程票 $26.3
總金額: $474.3
單程票 $101.7 折扣: -5.0
龍運巴士 收據
單程票 $44.3 折扣: -5.0
的士費 $78.6
單程票 $118.2",交通,474.28007231812603
"
可樂 $10.3
雪糕 $105.3 數量: 1
總金額: $315.8
洗頭水 $21.3
礦泉水 $42.4 折扣: -5.0
口罩 $136.5 折扣: -5.0
一田超市 收據
收銀員: Admin",購物,315.76307564828454
"美心MX 收據

腸粉 $35.7 折扣: -5.0
總金額: $179.6
歡迎下次光臨
葡撻 $16.7 數量: 1
沙嗲牛肉麵 $127.2 數量: 1",食飯,179.60375944449902
"
謝謝光臨
小巴費 $49.0 折扣: -5.0
歡迎下次光臨
小巴費 $67.3 折扣: -5.0
總金額: $116.3
的士 收據",交通,116.33929596381932
"日期: 2025-03-26
洗頭水 $36.4 數量: 1
收銀員: Admin
拖鞋 $20.3 折扣: -5.0
拖鞋 $45.6 數量: 3
總金額: $255.9
維他奶 $93.2 數量: 2
濕紙巾 $43.2 折扣: -5.0
Market Place 收據
拖鞋 $17.1",購物,255.8959067111087
"
歡迎下次光臨
4DX $79.6 數量: 1
總金額: $255.1
流水號: XXXX
4DX $83.4 折扣: -5.0
百老匯 收據
4DX $92.1 數量: 1",娛樂,255.12071959449023
"譚仔三哥米線 收據
總金額: $409.5
日本北海道3.6朱古力 $41.5
收銀員: Admin
北海道3.6牛乳 $31.8
凍檸茶 $67.4 折扣: -5.0
關東煮 $143.3
日期: 2025-12-21
THANK YOU
西多士 $125.6",食飯,409.49466089978745
"沙嗲牛肉麵 $59.6 數量: 3
PAID

總金額: $304.6
檸檬牛油蛋糕 $37.9 數量: 3
北海道3.6牛乳 $25.2 數量: 3
元朗榮華 收據
腸粉 $119.3 折扣: -5.0
蛋撻 $62.7 折扣: -5.0",食飯,304.6363889974484
"總金額: $499.2
流水號: XXXX
關東煮 $77.5 折扣: -5.0
車仔麵 $108.7
日本北海道3.6朱古力 $20.8 折扣: -5.0
收銀員: Admin

東海堂 收據
歡迎下次光臨
咖啡 $57.3
迷你朱古力杯子蛋糕 $92.6 數量: 2
迷你朱古力杯子蛋糕 $142.3 數量: 2",食飯,499.16488162983615
"總金額: $138.4

點心代表 收據
謝謝光臨
PAID
日本北海道3.6朱古力 $62.6
咖啡 $75.8 折扣: -5.0",食飯,138.4488934931656
"遊戲幣 $114.7 折扣: -5.0
歡迎下次光臨
UA 收據
日期: 2025-01-03
4DX $113.4 折扣: -5.0
4DX $118.8
總金額: $434.1
4DX $87.2 折扣: -5.0
流水號: XXXX
PAID",娛樂,434.1317827200507
"遊戲幣 $51.3

百老匯 收據
總金額: $176.3
2D正價 $125.0
流水號: XXXX
歡迎下次光臨",娛樂,176.3169517131823
"日期: 2025-02-23
可樂 $44.3
THANK YOU
總金額: $394.6
拖鞋 $69.9
可樂 $43.2
收銀員: Admin
濕紙巾 $68.2 數量: 2
LOG-ON 收據
雨傘 $112.6 數量: 3
PAID
薯片 $56.5 折扣: -5.0",購物,394.59764707488046
"龍運巴士 收據
單程票 $110.8 折扣: -5.0
八達通增值 $46.7
謝謝光臨
車票 $46.1
PAID
總金額: $493.9
小巴費 $141.0
的士費 $23.1 折扣: -5.0

小巴費 $126.0 數量: 2",交通,493.88720359860224
"日期: 2025-06-26
THANK YOU
中藥 $117.4
水費 $23.9
流水號: XXXX
總金額: $332.8
電費 $113.5 折扣: -5.0
華潤堂 收據
PAID
電話費 $18.5 數量: 2
涼茶 $59.5 折扣: -5.0",其他,332.7906615513231
"歡迎下次光臨
點都德 收據
謝謝光臨
葡撻 $59.9 數量: 1
牛腩麵 $10.5 折扣: -5.0
日期: 2025-11-17
車仔麵 $50.4 折扣: -5.0
迷你朱古力杯子蛋糕 $60.7 數量: 1
總金額: $253.4
沙嗲牛肉麵 $24.4
檸檬牛油蛋糕 $47.5 折扣: -5.0",食飯,253.37496044718335
"總金額: $345.1
九巴 收據
打印時間: YYYY-MM-DD HH:MM
的士費 $138.8
八達通增值 $66.6
歡迎下次光臨

的士費 $139.7",交通,345.064474222144
"日期: 2025-02-03
飯團 $140.8
收銀員: Admin
總金額: $271.6
車仔麵 $59.9 數量: 2
PAID
THANK YOU
譚仔雲南米線 收據
西多士 $70.8 折扣: -5.0",食飯,271.5636185759133
"收銀員: Admin
叉燒飯 $99.1
燒味飯 $147.8 折扣: -5.0
總金額: $263.3
燒賣 $16.4 數量: 1
蘭芳園 收據
流水號: XXXX

打印時間: YYYY-MM-DD HH:MM",食飯,263.3013470796942
"日期: 2025-06-18
薯片 $48.5
可樂 $76.6 折扣: -5.0
收銀員: Admin
優品360 收據
總金額: $213.8
維他奶 $88.7 數量: 3",購物,213.83783228830123
"總金額: $115.0
日期: 2025-05-09
PAID
流水號: XXXX
車票 $63.0 數量: 2
車票 $52.0
的士 收據
THANK YOU",交通,115.00309272901127
"PAID
2D正價 $125.0
流水號: XXXX
THANK YOU
樂園門票 $60.1
香港海洋公園 收據
日期: 2025-05-25
總金額: $185.2",娛樂,185.16126111375655
"
單程票 $51.4
打印時間: YYYY-MM-DD HH:MM
Uber費 $106.2
總金額: $291.2
Uber費 $133.5
流水號: XXXX
謝謝光臨
東鐵線 收據",交通,291.1626900033219
"迷你朱古力杯子蛋糕 $126.2
總金額: $504.5
日本北海道3.6朱古力 $13.0 折扣: -5.0
翠華餐廳 收據
雲吞麵 $69.7
流水號: XXXX
車仔麵 $146.6 折扣: -5.0
日期: 2025-05-11
葡撻 $24.6 數量: 1
飯團 $124.3 數量: 1",食飯,504.4699228499657
"打印時間: YYYY-MM-DD HH:MM
涼茶 $115.6
診症費 $50.1 數量: 3
總金額: $384.0
仁安醫院 收據
電費 $132.3 折扣: -5.0
中藥 $85.9 折扣: -5.0
日期: 2025-02-04",其他,383.96361478854385
"單程票 $85.7 折扣: -5.0
流水號: XXXX
的士費 $38.4 折扣: -5.0
總金額: $124.2
Uber 收據
",交通,124.15541714989993
"華潤堂 收據
涼茶 $28.2 數量: 1
日期: 2025-03-10
涼茶 $43.0
診症費 $125.4 折扣: -5.0
收銀員: Admin
水費 $26.4 數量: 3
總金額: $223.1",其他,223.06035221773914
"收銀員: Admin
中藥 $64.5
總金額: $269.9
日期: 2025-03-13
診症費 $108.9 折扣: -5.0
中藥 $96.5
PAID
余仁生 收據",其他,269.92815296017477
"洗衣液 $87.7
口罩 $37.2 數量: 3
打印時間: YYYY-MM-DD HH:MM
可樂 $117.3 數量: 2
PAID
總金額: $373.6
日期: 2025-05-05
AEON 收據
廁紙 $43.3 折扣: -5.0
流水號: XXXX
朱古力 $88.2 數量: 3",購物,373.6254729257812
"葡撻 $91.9 折扣: -5.0
流水號: XXXX
日期: 2025-05-11
奶茶 $40.8 折扣: -5.0
飯團 $83.7 折扣: -5.0
總金額: $216.4
滿記甜品 收據
收銀員: Admin",食飯,216.4051758609595
"總金額: $105.1
車仔麵 $88.0 數量: 3
謝謝光臨
蛋撻 $17.2 折扣: -5.0

太興 收據",食飯,105.113281516058
"凍檸茶 $120.7
歡迎下次光臨
牛腩麵 $122.9 折扣: -5.0
菠蘿油 $103.6
譚仔雲南米線 收據
北海道3.6牛乳 $39.4 數量: 3
日期: 2025-11-06
撈丁 $19.3
總金額: $465.8
關東煮 $59.9 數量: 2",食飯,465.81926240975366
"樂園門票 $122.7 折扣: -5.0
2D正價 $129.1 折扣: -5.0
電影票 $139.4
收銀員: Admin
K11 Art House 收據
日期: 2025-11-01
謝謝光臨
總金額: $659.5
遊戲幣 $147.8 折扣: -5.0
電影票 $21.6 數量: 3
2D正價 $98.9
打印時間: YYYY-MM-DD HH:MM",娛樂,659.4551224859819
"電影票 $49.5 數量: 3
The Grand 收據
電影票 $149.8
電影票 $147.7 數量: 2
遊戲幣 $25.7 折扣: -5.0
總金額: $494.1
日期: 2025-06-15
打印時間: YYYY-MM-DD HH:MM
遊戲幣 $121.4 數量: 2",娛樂,494.1092707968886
"樂園門票 $19.9
PAID
THANK YOU
4DX $124.6 折扣: -5.0
流水號: XXXX
UA 收據
IMAX $31.2
日期: 2025-12-08
總金額: $431.7
樂園門票 $133.3
IMAX $122.7",娛樂,431.661826224198
"總金額: $170.6
小巴費 $32.6 數量: 1

打印時間: YYYY-MM-DD HH:MM
收銀員: Admin
的士費 $20.9 數量: 3
八達通增值 $117.1
HKTaxi 收據",交通,170.6314736953878
"THANK YOU
IMAX $12.8
Premiere Elements 收據
總金額: $255.8
歡迎下次光臨
樂園門票 $70.7 數量: 1
IMAX $38.7 折扣: -5.0

電影票 $133.6 折扣: -5.0",娛樂,255.82000097224613
"遊戲幣 $31.0
打印時間: YYYY-MM-DD HH:MM
UA 收據
總金額: $203.5
謝謝光臨
THANK YOU
樂園門票 $141.3 數量: 3
遊戲幣 $31.3 數量: 3
日期: 2025-08-04",娛樂,203.53258084207067
"涼茶 $30.3 折扣: -5.0
煤氣費 $54.2
總金額: $303.7
位元堂 收據
中藥 $47.0
電費 $68.7
PAID
煤氣費 $103.6 折扣: -5.0
日期: 2025-01-09",其他,303.74349515583293
"牛腩麵 $57.1

日本北海道3.6朱古力 $54.0
漢堡包 $86.2 折扣: -5.0
太興 收據
總金額: $298.4
關東煮 $47.9
牛腩麵 $53.3
歡迎下次光臨",食飯,298.4166292259458
"檸檬牛油蛋糕 $64.6
謝謝光臨
流水號: XXXX
總金額: $111.0
PAID

一蘭拉麵 收據
三文治 $46.4 數量: 2",食飯,110.95955089451506
"的士費 $149.1
小巴費 $50.9
日期: 2025-05-01
車票 $88.1 折扣: -5.0
的士費 $125.2
城巴 收據
車票 $34.4
總金額: $447.6
PAID",交通,447.622616277932
"打印時間: YYYY-MM-DD HH:MM
電費 $138.0 數量: 2
水費 $84.0

電費 $123.5 數量: 2
流水號: XXXX
總金額: $514.8
SmarTone 收據
水費 $100.2 數量: 1
涼茶 $69.1 數量: 2",其他,514.7848884138385
"總金額: $265.7
位元堂 收據
謝謝光臨
中藥 $57.5
電話費 $62.6 折扣: -5.0

歡迎下次光臨
涼茶 $17.0 折扣: -5.0
流水號: XXXX
涼茶 $128.6 折扣: -5.0",其他,265.66179743735324
"可樂 $134.5
收銀員: Admin
日本城 收據

電池 $83.6
電池 $10.3 折扣: -5.0
總金額: $228.4
歡迎下次光臨",購物,228.44661430012803
"樂園門票 $108.1 數量: 3
收銀員: Admin
遊戲幣 $91.4
PAID
IMAX $143.1
THANK YOU
遊戲幣 $25.9 數量: 3
日期: 2025-04-25
總金額: $368.5
百老匯 收據",娛樂,368.48545918070954
"流水號: XXXX

龍運巴士 收據
小巴費 $72.9 折扣: -5.0
的士費 $41.1
Uber費 $15.9
總金額: $210.1
謝謝光臨
單程票 $80.1 折扣: -5.0",交通,210.07215891582157
"漢堡包 $64.1 折扣: -5.0
日本北海道3.6朱古力 $13.8 折扣: -5.0
Shake Shack 收據
北海道3.6牛乳 $126.9
葡撻 $45.2 數量: 3
咖啡 $126.5 折扣: -5.0
總金額: $399.4

謝謝光臨
檸檬牛油蛋糕 $22.9 折扣: -5.0",食飯,399.3678799204882
"一風堂 收據
三文治 $75.5
流水號: XXXX

謝謝光臨
西多士 $27.4
收銀員: Admin
總金額: $102.9",食飯,102.93630522487351
"星巴克 收據
流水號: XXXX
關東煮 $109.3 折扣: -5.0
沙嗲牛肉麵 $88.6
THANK YOU
奶茶 $124.8
日期: 2025-01-28
總金額: $322.8",食飯,322.75158111804416
"總金額: $332.1

關東煮 $27.9 數量: 1
迷你朱古力杯子蛋糕 $59.0
流水號: XXXX
北海道3.6牛乳 $73.4
吉野家 收據
雲吞麵 $27.6 數量: 2
沙嗲牛肉麵 $77.3
關東煮 $66.8 折扣: -5.0",食飯,332.06261565239146
"燒味飯 $18.0 折扣: -5.0
日期: 2025-10-13
McDonald's 收據
三文治 $97.0 數量: 1
收銀員: Admin
沙嗲牛肉麵 $126.5
總金額: $478.6
撈丁 $119.9
謝謝光臨
凍檸茶 $23.1 折扣: -5.0
菠蘿油 $94.0 數量: 3",食飯,478.60831960444534
"關東煮 $10.4 數量: 3
蛋撻 $143.9 數量: 1
總金額: $238.2

牛腩麵 $23.2 折扣: -5.0
一蘭拉麵 收據
三文治 $60.7 折扣: -5.0
謝謝光臨",食飯,238.22227840338982
"車票 $60.9
謝謝光臨
收銀員: Admin
八達通增值 $118.8 數量: 2
總金額: $253.2
小巴費 $73.5
流水號: XXXX

東鐵線 收據",交通,253.15892783918696
"洗衣液 $96.2 折扣: -5.0
收銀員: Admin
總金額: $155.7
日期: 2025-03-18
打印時間: YYYY-MM-DD HH:MM
PAID
SASA 收據
朱古力 $59.5 數量: 1",購物,155.67850089059255
"UA 收據
2D正價 $35.0 數量: 3

總金額: $307.9
2D正價 $47.2 折扣: -5.0
電影票 $117.7 數量: 3
THANK YOU
電影票 $108.0
謝謝光臨",娛樂,307.92586737735564
"遊戲幣 $87.5
總金額: $201.9
遊戲幣 $59.3
電影票 $55.1
Cinema City 收據
歡迎下次光臨
日期: 2025-04-17",娛樂,201.9103023328085
"漢堡包 $47.1
叉燒飯 $69.7 數量: 3
PAID
歡迎下次光臨
燒味飯 $41.5
沙嗲牛肉麵 $112.8 折扣: -5.0
菠蘿油 $57.0 數量: 2
蛋撻 $119.2
THANK YOU
日期: 2025-10-04
吉野家 收據
總金額: $447.2",食飯,447.16166058181204
"日期: 2025-05-10
總金額: $473.6
零食 $34.9
濕紙巾 $137.4 折扣: -5.0
充電線 $89.0 數量: 1
PAID
7-11 收據
雪糕 $106.9 數量: 2
收銀員: Admin
維他奶 $105.4",購物,473.61332375367806
"八達通增值 $45.2
總金額: $120.4
小巴費 $75.2 折扣: -5.0
歡迎下次光臨
收銀員: Admin
PAID

九巴 收據",交通,120.42609991859385
"總金額: $35.6
歡迎下次光臨
UA 收據
4DX $21.2
PAID
遊戲幣 $14.4
THANK YOU
日期: 2025-03-23",娛樂,35.618372535034354
"葡撻 $34.2 折扣: -5.0
打印時間: YYYY-MM-DD HH:MM
撈丁 $19.0
歡迎下次光臨
關東煮 $99.5 折扣: -5.0

總金額: $327.6
謝謝光臨
迷你朱古力杯子蛋糕 $33.7 數量: 1
美心MX 收據
撈丁 $141.2",食飯,327.5917161380411
"收銀員: Admin
總金額: $249.0
雨傘 $117.8 折扣: -5.0
日本城 收據
紙巾 $53.2

紙巾 $77.9",購物,249.02889807309276
"總金額: $72.8

Market Place 收據
充電線 $35.6
雪糕 $37.2 折扣: -5.0
流水號: XXXX",購物,72.81068359945479
"充電線 $135.7 數量: 1
總金額: $240.5
日期: 2025-03-24
Don Don Donki 收據
歡迎下次光臨
洗頭水 $104.8 數量: 3",購物,240.5419232900784
"關東煮 $135.5
總金額: $276.4
漢堡包 $99.1
太興 收據
牛腩麵 $41.8
日期: 2025-05-27
收銀員: Admin",食飯,276.4289561766156
"遊戲幣 $60.3
香港迪士尼樂園 收據
樂園門票 $79.9
流水號: XXXX
電影票 $123.0 數量: 3
遊戲幣 $22.8
PAID
打印時間: YYYY-MM-DD HH:MM
樂園門票 $19.3 折扣: -5.0
日期: 2025-06-21
總金額: $305.3",娛樂,305.3386303875841
"涼茶 $71.5 折扣: -5.0
水費 $74.4 數量: 1
中華煤氣 收據
PAID
總金額: $333.2

電費 $103.1 數量: 1
涼茶 $84.2
謝謝光臨",其他,333.2196780842922
"零食 $103.4
薯片 $50.4 折扣: -5.0

總金額: $385.2
流水號: XXXX
洗衣液 $111.9
759阿信屋 收據
打印時間: YYYY-MM-DD HH:MM
洗頭水 $44.2
廁紙 $49.6
零食 $25.7 折扣: -5.0",購物,385.20132528267493
"流水號: XXXX
糖朝 收據

總金額: $460.9
西多士 $81.0
燒味飯 $90.4
凍檸茶 $85.2 數量: 2
車仔麵 $63.3
奶茶 $77.7 折扣: -5.0
蛋撻 $63.3",食飯,460.8540926931328
"遊戲幣 $131.0 數量: 2
總金額: $276.4
電影票 $29.8 折扣: -5.0
K11 Art House 收據
謝謝光臨
電影票 $31.5 數量: 1
PAID
流水號: XXXX
4DX $28.5 數量: 2
樂園門票 $55.6
日期: 2025-01-20",娛樂,276.397372182313
"維他奶 $118.6
充電線 $124.6
廁紙 $36.7
謝謝光臨
流水號: XXXX
總金額: $543.3
7-11 收據
零食 $123.8
濕紙巾 $139.7 數量: 3
打印時間: YYYY-MM-DD HH:MM
",購物,543.3114839737964
"LOG-ON 收據
洗頭水 $24.4 數量: 1
日期: 2025-10-16
收銀員: Admin
朱古力 $64.7 折扣: -5.0
礦泉水 $108.7
總金額: $364.5
礦泉水 $81.8
洗衣液 $35.2
維他奶 $49.8 折扣: -5.0",購物,364.5449233681271
"充電線 $80.4 數量: 2
LOG-ON 收據
充電線 $64.4
日期: 2025-07-28
總金額: $228.4
維他奶 $30.6 折扣: -5.0
雪糕 $53.0 數量: 2
THANK YOU",購物,228.4243784363357
"總金額: $168.3
蛋撻 $120.8 折扣: -5.0
奶茶 $47.5
謝謝光臨
翠華餐廳 收據
THANK YOU
",食飯,168.31172365876103
"拖鞋 $61.8
朱古力 $13.8
拖鞋 $105.8
朱古力 $34.9

打印時間: YYYY-MM-DD HH:MM
雪糕 $146.5 數量: 2
總金額: $362.8
歡迎下次光臨
PAID
優品360 收據",購物,362.77538881090476
"總金額: $415.3
電池 $25.3 折扣: -5.0
日期: 2025-02-19
紙巾 $49.8
紙巾 $124.3 折扣: -5.0
廁紙 $146.4
Market Place 收據
朱古力 $69.5 數量: 3
歡迎下次光臨",購物,415.29070271439906
"日期: 2025-01-06
腸粉 $99.2 折扣: -5.0
沙嗲牛肉麵 $114.6
歡迎下次光臨
雲吞麵 $143.7
打印時間: YYYY-MM-DD HH:MM
西多士 $48.9
蛋撻 $87.7
吉野家 收據
總金額: $494.1
收銀員: Admin",食飯,494.1269924979517
"流水號: XXXX
香港電訊 收據
涼茶 $36.5 折扣: -5.0
中藥 $74.2 折扣: -5.0
中藥 $139.2
總金額: $292.4
日期: 2025-08-22
電話費 $42.5 折扣: -5.0
謝謝光臨",其他,292.4185001561665
"維他奶 $88.4
打印時間: YYYY-MM-DD HH:MM
總金額: $452.3

口罩 $137.3 折扣: -5.0
電池 $111.1 折扣: -5.0
充電線 $55.0
洗頭水 $60.4
SASA 收據",購物,452.2502793682319
"洗衣液 $20.0 折扣: -5.0
口罩 $23.6
收銀員: Admin
薯片 $12.6
零食 $27.2 折扣: -5.0

759阿信屋 收據
總金額: $83.4",購物,83.38987773626857
"Market Place 收據
總金額: $170.9
紙巾 $70.9 數量: 1
歡迎下次光臨

流水號: XXXX
打印時間: YYYY-MM-DD HH:MM
維他奶 $100.0 折扣: -5.0",購物,170.8915734593603
"收銀員: Admin
撈丁 $78.8
奶茶 $65.5 數量: 1
總金額: $244.6
日期: 2025-08-20
蘭芳園 收據
檸檬牛油蛋糕 $14.4 折扣: -5.0
漢堡包 $86.0",食飯,244.63914875158798
"口罩 $20.6 折扣: -5.0

零食 $145.1
充電線 $59.9
總金額: $432.5
維他奶 $89.9
優品360 收據
打印時間: YYYY-MM-DD HH:MM
PAID
THANK YOU
洗衣液 $24.5
礦泉水 $92.5 數量: 2",購物,432.509061289093
"
2D正價 $115.5 數量: 3
總金額: $419.3
UA 收據
遊戲幣 $83.8
流水號: XXXX
4DX $26.2 折扣: -5.0
IMAX $84.4 數量: 3
遊戲幣 $84.6
4DX $24.9 數量: 1
歡迎下次光臨",娛樂,419.2794228619771
"的士費 $21.6 折扣: -5.0
日期: 2025-11-02
總金額: $116.1
流水號: XXXX
綠色小巴 收據
車票 $94.5",交通,116.07013236873789
"日期: 2025-08-20
THANK YOU
叉燒飯 $95.5 折扣: -5.0
菠蘿油 $95.4
打印時間: YYYY-MM-DD HH:MM
華星冰室 收據
總金額: $190.9
謝謝光臨",食飯,190.94804554999897
"歡迎下次光臨
蛋撻 $40.3
牛腩麵 $66.1 折扣: -5.0
腸粉 $42.1
咖啡 $36.3
謝謝光臨
總金額: $389.8
日期: 2025-09-13
打印時間: YYYY-MM-DD HH:MM
太興 收據
檸檬牛油蛋糕 $109.6
菠蘿油 $95.5 數量: 2",食飯,389.7972866725529
